programme_title,mod_code,comp,stud_no
BSc Biology (Ecol and Conserv) w P Year,BIO3036,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO3039,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO3040,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO3049,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO3050,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO3052,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO3197,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO3198,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO3199,Yes,0
BSc Biology (Ecol and Conserv) w P Year,SUG3500,No,0
BSc Biology (Ecology and conservation),ACE1022,No,0
BSc Biology (Ecology and conservation),ACE1056,No,0
BSc Biology (Ecology and conservation),ACE1057,No,0
BSc Biology (Ecology and conservation),BIO1020,Yes,0
BSc Biology (Ecology and conservation),BIO1021,Yes,0
BSc Biology (Ecology and conservation),BIO1022,Yes,0
BSc Biology (Ecology and conservation),BIO1023,Yes,0
BSc Biology (Ecology and conservation),CEG1603,No,0
BSc Biology (Ecology and conservation),CHY1610,No,0
BSc Biology (Ecology and conservation),MST1203,No,0
BSc Biology (Ecology and conservation),MST1204,Yes,0
BSc Biology (Ecology and conservation),MST1206,No,0
BSc Biology (Ecology and conservation),ACE2061,Yes,0
BSc Biology (Ecology and conservation),ACE2077,No,0
BSc Biology (Ecology and conservation),BIO2003,Yes,0
BSc Biology (Ecology and conservation),BIO2013,No,0
BSc Biology (Ecology and conservation),BIO2018,Yes,0
BSc Biology (Ecology and conservation),BIO2020,Yes,0
BSc Biology (Ecology and conservation),BIO2025,No,0
BSc Biology (Ecology and conservation),BIO2028,Yes,0
BSc Biology (Ecology and conservation),BIO2029,No,0
BSc Biology (Ecology and conservation),BIO2032,Yes,0
BSc Biology (Ecology and conservation),BIO2035,No,0
BSc Biology (Ecology and conservation),BIO2036,No,0
BSc Biology (Ecology and conservation),BIO2037,No,0
BSc Biology (Ecology and conservation),MST2201,No,0
BSc Biology (Ecology and conservation),NCL2007,No,80
BSc Biology (Ecology and conservation),NCL2100,No,0
BSc Biology (Ecology and conservation),ACE3080,No,0
BSc Biology (Ecology and conservation),ACE3207,No,0
BSc Biology (Ecology and conservation),ACE3208,No,0
BSc Biology (Ecology and conservation),BIO2036,No,0
BSc Biology (Ecology and conservation),BIO3036,Yes,0
BSc Biology (Ecology and conservation),BIO3039,Yes,0
BSc Biology (Ecology and conservation),BIO3040,Yes,0
BSc Biology (Ecology and conservation),BIO3049,No,0
BSc Biology (Ecology and conservation),BIO3050,No,0
BSc Biology (Ecology and conservation),BIO3052,No,0
BSc Biology (Ecology and conservation),BIO3197,No,0
BSc Biology (Ecology and conservation),BIO3198,No,0
BSc Biology (Ecology and conservation),BIO3199,Yes,0
BSc Biology (Ecology and conservation),SUG3500,No,0
BSc Countryside Mgmt with Placement,NCL3000,No,2
BSc Countryside Mgmt with Placement,ACE1006,Yes,0
BSc Countryside Mgmt with Placement,ACE1008,Yes,0
BSc Countryside Mgmt with Placement,ACE1040,Yes,0
BSc Countryside Mgmt with Placement,ACE1041,Yes,0
BSc Countryside Mgmt with Placement,ACE1045,Yes,0
BSc Countryside Mgmt with Placement,ACE1046,Yes,0
BSc Countryside Mgmt with Placement,ACE1047,Yes,0
BSc Countryside Mgmt with Placement,CEG1702,Yes,0
BSc Countryside Mgmt with Placement,ACC1000,No,0
BSc Countryside Mgmt with Placement,ACE2000,No,0
BSc Countryside Mgmt with Placement,ACE2003,Yes,0
BSc Countryside Mgmt with Placement,ACE2010,No,0
BSc Countryside Mgmt with Placement,ACE2018,No,0
BSc Countryside Mgmt with Placement,ACE2020,No,0
BSc Countryside Mgmt with Placement,ACE2061,Yes,0
BSc Countryside Mgmt with Placement,ACE2063,No,0
BSc Countryside Mgmt with Placement,ACE2069,Yes,0
BSc Countryside Mgmt with Placement,ACE2077,Yes,0
BSc Countryside Mgmt with Placement,ACE2078,Yes,0
BSc Countryside Mgmt with Placement,BIO2003,No,0
BSc Countryside Mgmt with Placement,BIO2025,No,0
BSc Countryside Mgmt with Placement,BIO2028,Yes,0
BSc Countryside Mgmt with Placement,CEG2606,No,0
BSc Countryside Mgmt with Placement,LAW2053,Yes,0
BSc Countryside Mgmt with Placement,NCL2007,No,80
BSc Countryside Mgmt with Placement,NCL2100,No,0
BSc Countryside Mgmt with Placement,ACE3000,No,93
BSc Countryside Mgmt with Placement,ACE3016,Yes,0
BSc Countryside Mgmt with Placement,ACE3017,Yes,0
BSc Countryside Mgmt with Placement,ACE3036,No,0
BSc Countryside Mgmt with Placement,ACE3093,Yes,0
BSc Countryside Mgmt with Placement,ACE3207,Yes,0
BSc Countryside Mgmt with Placement,BIO3039,No,0
BSc Countryside Mgmt with Placement,BIO3040,No,0
BSc Countryside Mgmt with Placement,LAW3015,No,0
BSc Countryside Mgmt with Placement,NCL3007,No,0
BSc Countryside Mgmt with Placement,SUG3500,No,0
BSc Earth Science with Year in Industry,CEG3608,No,0
BSc Earth Science with Year in Industry,NCL3000,Yes,2
BSc Earth Science with Year in Industry,ACE1008,Yes,0
BSc Earth Science with Year in Industry,ACE1010,Yes,0
BSc Earth Science with Year in Industry,ACE1040,Yes,0
BSc Earth Science with Year in Industry,ACE1057,No,0
BSc Earth Science with Year in Industry,CEG1601,Yes,0
BSc Earth Science with Year in Industry,CEG1602,Yes,0
BSc Earth Science with Year in Industry,CEG1603,Yes,0
BSc Earth Science with Year in Industry,CEG1604,Yes,0
BSc Earth Science with Year in Industry,CEG1702,Yes,0
BSc Earth Science with Year in Industry,CEG1706,Yes,0
BSc Earth Science with Year in Industry,CEG1712,No,0
BSc Earth Science with Year in Industry,MST1207,No,0
BSc Earth Science with Year in Industry,ACE2069,Yes,0
BSc Earth Science with Year in Industry,ACE2077,Yes,0
BSc Earth Science with Year in Industry,BIO2018,No,0
BSc Earth Science with Year in Industry,CEG2602,Yes,0
BSc Earth Science with Year in Industry,CEG2603,Yes,0
BSc Earth Science with Year in Industry,CEG2604,Yes,0
BSc Earth Science with Year in Industry,CEG2606,Yes,0
BSc Earth Science with Year in Industry,CEG2607,Yes,0
BSc Earth Science with Year in Industry,CEG2608,Yes,0
BSc Earth Science with Year in Industry,CEG2609,Yes,0
BSc Earth Science with Year in Industry,CEG2704,No,0
BSc Earth Science with Year in Industry,CEG2709,No,0
BSc Earth Science with Year in Industry,ACE2074,No,0
BSc Earth Science with Year in Industry,ACE3080,No,0
BSc Earth Science with Year in Industry,CEG2719,No,0
BSc Earth Science with Year in Industry,CEG3606,Yes,0
BSc Earth Science with Year in Industry,CEG3607,Yes,0
BSc Earth Science with Year in Industry,CEG3699,Yes,0
BSc Earth Science with Year in Industry,CEG3701,No,0
BSc Earth Science with Year in Industry,CEG3707,No,0
BSc Earth Science with Year in Industry,NCL3007,No,0
BSc Earth Science with Year in Industry,SUG3500,No,0
BSc Food Bus Management and Marketing,ACE1000,Yes,0
BSc Food Bus Management and Marketing,ACE1006,Yes,0
BSc Food Bus Management and Marketing,ACE1018,Yes,0
BSc Food Bus Management and Marketing,ACE1040,Yes,0
BSc Food Bus Management and Marketing,ACE1041,Yes,0
BSc Food Bus Management and Marketing,ACE1047,Yes,0
BSc Food Bus Management and Marketing,ECO1020,Yes,0
BSc Food Bus Management and Marketing,ACC1000,No,0
BSc Food Bus Management and Marketing,ACE2000,Yes,0
BSc Food Bus Management and Marketing,ACE2006,No,0
BSc Food Bus Management and Marketing,ACE2010,No,0
BSc Food Bus Management and Marketing,ACE2012,Yes,0
BSc Food Bus Management and Marketing,ACE2067,No,0
BSc Food Bus Management and Marketing,ACE2069,Yes,0
BSc Food Bus Management and Marketing,ACE2078,Yes,0
BSc Food Bus Management and Marketing,ACE2080,Yes,0
BSc Food Bus Management and Marketing,BUS2000,No,0
BSc Food Bus Management and Marketing,BUS2034,No,0
BSc Food Bus Management and Marketing,LAW1054,No,0
BSc Food Bus Management and Marketing,PSY2003,No,999
BSc Food Bus Management and Marketing,ACC2000,No,0
BSc Food Bus Management and Marketing,ACE3000,No,93
BSc Food Bus Management and Marketing,ACE3012,No,0
BSc Food Bus Management and Marketing,ACE3040,No,0
BSc Food Bus Management and Marketing,ACE3078,Yes,0
BSc Food Bus Management and Marketing,ACE3079,Yes,0
BSc Food Bus Management and Marketing,ACE3099,No,0
BSc Food Bus Management and Marketing,ACE3201,Yes,0
BSc Food Bus Management and Marketing,ACE3202,Yes,0
BSc Food Bus Management and Marketing,ACE3209,No,0
BSc Food Bus Management and Marketing,NCL2100,No,0
BSc Food Bus Management and Marketing,NCL3007,No,0
BSc Food Bus Management and Marketing,PSY3006,No,0
BSc Food Bus Management and Marketing,PSY3009,No,0
BSc Food Bus Mgmt and Markt w Place Year,NCL3000,Yes,2
BSc Food Bus Mgmt and Markt w Place Year,ACE1000,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE1006,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE1018,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE1040,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE1041,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE1047,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ECO1020,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACC1000,No,0
BSc Food Bus Mgmt and Markt w Place Year,ACE2000,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE2006,No,0
BSc Food Bus Mgmt and Markt w Place Year,ACE2010,No,0
BSc Food Bus Mgmt and Markt w Place Year,ACE2012,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE2067,No,0
BSc Food Bus Mgmt and Markt w Place Year,ACE2069,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE2078,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE2080,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,BUS2000,No,0
BSc Food Bus Mgmt and Markt w Place Year,BUS2034,No,0
BSc Food Bus Mgmt and Markt w Place Year,LAW1054,No,0
BSc Food Bus Mgmt and Markt w Place Year,PSY2003,No,999
BSc Food Bus Mgmt and Markt w Place Year,ACC2000,No,0
BSc Food Bus Mgmt and Markt w Place Year,ACE3000,No,93
BSc Food Bus Mgmt and Markt w Place Year,ACE3012,No,0
BSc Food Bus Mgmt and Markt w Place Year,ACE3040,No,0
BSc Food Bus Mgmt and Markt w Place Year,ACE3078,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE3079,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE3099,No,0
BSc Food Bus Mgmt and Markt w Place Year,ACE3201,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE3202,Yes,0
BSc Food Bus Mgmt and Markt w Place Year,ACE3209,No,0
BSc Food Bus Mgmt and Markt w Place Year,NCL2100,No,0
BSc Food Bus Mgmt and Markt w Place Year,NCL3007,No,0
BSc Food Bus Mgmt and Markt w Place Year,PSY3006,No,0
BSc Food Bus Mgmt and Markt w Place Year,PSY3009,No,0
BSc Food Business Mgt & Mkting Study Abr,NCL3000,Yes,2
BSc Food Business Mgt & Mkting Study Abr,ACE1000,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE1006,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE1018,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE1040,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE1041,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE1047,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ECO1020,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACC1000,No,0
BSc Food Business Mgt & Mkting Study Abr,ACE2000,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE2006,No,0
BSc Food Business Mgt & Mkting Study Abr,ACE2010,No,0
BSc Food Business Mgt & Mkting Study Abr,ACE2012,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE2067,No,0
BSc Food Business Mgt & Mkting Study Abr,ACE2069,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE2078,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE2080,Yes,0
BSc Food Business Mgt & Mkting Study Abr,BUS2000,No,0
BSc Food Business Mgt & Mkting Study Abr,BUS2034,No,0
BSc Food Business Mgt & Mkting Study Abr,LAW1054,No,0
BSc Food Business Mgt & Mkting Study Abr,PSY2003,No,999
BSc Food Business Mgt & Mkting Study Abr,ACC2000,No,0
BSc Food Business Mgt & Mkting Study Abr,ACE3000,No,93
BSc Food Business Mgt & Mkting Study Abr,ACE3012,No,0
BSc Food Business Mgt & Mkting Study Abr,ACE3040,No,0
BSc Food Business Mgt & Mkting Study Abr,ACE3078,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE3079,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE3099,No,0
BSc Food Business Mgt & Mkting Study Abr,ACE3201,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE3202,Yes,0
BSc Food Business Mgt & Mkting Study Abr,ACE3209,No,0
BSc Food Business Mgt & Mkting Study Abr,NCL2100,No,0
BSc Food Business Mgt & Mkting Study Abr,NCL3007,No,0
BSc Food Business Mgt & Mkting Study Abr,PSY3006,No,0
BSc Food Business Mgt & Mkting Study Abr,PSY3009,No,0
BSc H Chemistry w Medicinal Chemistry,ACE1057,No,0
BSc H Chemistry w Medicinal Chemistry,BIO1021,No,0
BSc H Chemistry w Medicinal Chemistry,CEG1601,No,0
BSc H Chemistry w Medicinal Chemistry,CHY1000,No,0
BSc H Chemistry w Medicinal Chemistry,CHY1010,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY1110,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY1200,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY1211,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY1310,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY1510,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY1610,No,0
BSc H Chemistry w Medicinal Chemistry,CHY2001,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY2101,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY2102,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY2103,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY2201,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY2301,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY2401,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY3011,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY3108,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY3109,Yes,0
BSc H Chemistry w Medicinal Chemistry,CHY3306,Yes,0
BSc Hons Agri-Bus Mgt,ACC1000,Yes,0
BSc Hons Agri-Bus Mgt,ACE1000,Yes,0
BSc Hons Agri-Bus Mgt,ACE1006,Yes,0
BSc Hons Agri-Bus Mgt,ACE1040,Yes,0
BSc Hons Agri-Bus Mgt,ACE1041,Yes,0
BSc Hons Agri-Bus Mgt,ACE1047,Yes,0
BSc Hons Agri-Bus Mgt,ECO1020,Yes,0
BSc Hons Agri-Bus Mgt,ACC2000,No,0
BSc Hons Agri-Bus Mgt,ACE2000,Yes,0
BSc Hons Agri-Bus Mgt,ACE2006,Yes,0
BSc Hons Agri-Bus Mgt,ACE2010,Yes,0
BSc Hons Agri-Bus Mgt,ACE2012,No,0
BSc Hons Agri-Bus Mgt,ACE2018,No,0
BSc Hons Agri-Bus Mgt,ACE2020,No,0
BSc Hons Agri-Bus Mgt,ACE2067,Yes,0
BSc Hons Agri-Bus Mgt,ACE2069,Yes,0
BSc Hons Agri-Bus Mgt,ACE2076,No,0
BSc Hons Agri-Bus Mgt,ACE2077,No,0
BSc Hons Agri-Bus Mgt,ACE2078,Yes,0
BSc Hons Agri-Bus Mgt,ACE2080,No,0
BSc Hons Agri-Bus Mgt,BUS2000,No,0
BSc Hons Agri-Bus Mgt,LAW1054,No,0
BSc Hons Agri-Bus Mgt,PSY2003,No,999
BSc Hons Agri-Bus Mgt,ACE3000,No,93
BSc Hons Agri-Bus Mgt,ACE3012,Yes,0
BSc Hons Agri-Bus Mgt,ACE3036,No,0
BSc Hons Agri-Bus Mgt,ACE3078,Yes,0
BSc Hons Agri-Bus Mgt,ACE3079,Yes,0
BSc Hons Agri-Bus Mgt,ACE3099,No,0
BSc Hons Agri-Bus Mgt,ACE3201,No,0
BSc Hons Agri-Bus Mgt,ACE3202,No,0
BSc Hons Agri-Bus Mgt,ACE3204,No,0
BSc Hons Agri-Bus Mgt,ACE3209,No,0
BSc Hons Agri-Bus Mgt,LAW2053,No,0
BSc Hons Agri-Bus Mgt,NCL2100,No,0
BSc Hons Agri-Bus Mgt,NCL3007,No,0
BSc Hons Agri-Bus Mgt,PSY3006,No,0
BSc Hons Agri-Bus Mgt,PSY3009,No,0
BSc Hons Agri-Bus Mgt with Placement,NCL3000,Yes,2
BSc Hons Agri-Bus Mgt with Placement,ACC1000,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE1000,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE1006,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE1040,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE1041,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE1047,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ECO1020,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACC2000,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE2000,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE2006,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE2010,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE2012,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE2018,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE2020,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE2067,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE2069,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE2076,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE2077,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE2078,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE2080,No,0
BSc Hons Agri-Bus Mgt with Placement,BUS2000,No,0
BSc Hons Agri-Bus Mgt with Placement,LAW1054,No,0
BSc Hons Agri-Bus Mgt with Placement,PSY2003,No,999
BSc Hons Agri-Bus Mgt with Placement,ACE3000,No,93
BSc Hons Agri-Bus Mgt with Placement,ACE3012,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE3036,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE3078,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE3079,Yes,0
BSc Hons Agri-Bus Mgt with Placement,ACE3099,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE3201,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE3202,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE3204,No,0
BSc Hons Agri-Bus Mgt with Placement,ACE3209,No,0
BSc Hons Agri-Bus Mgt with Placement,LAW2053,No,0
BSc Hons Agri-Bus Mgt with Placement,NCL2100,No,0
BSc Hons Agri-Bus Mgt with Placement,NCL3007,No,0
BSc Hons Agri-Bus Mgt with Placement,PSY3006,No,0
BSc Hons Agri-Bus Mgt with Placement,PSY3009,No,0
BSc Hons Agriculture,ACE1006,Yes,0
BSc Hons Agriculture,ACE1008,Yes,0
BSc Hons Agriculture,ACE1022,Yes,0
BSc Hons Agriculture,ACE1033,Yes,0
BSc Hons Agriculture,ACE1040,Yes,0
BSc Hons Agriculture,ACE1041,Yes,0
BSc Hons Agriculture,ACE1046,Yes,0
BSc Hons Agriculture,ACE1055,Yes,0
BSc Hons Agriculture,ACE1056,Yes,0
BSc Hons Agriculture,ACE2006,Yes,0
BSc Hons Agriculture,ACE2010,Yes,0
BSc Hons Agriculture,ACE2018,Yes,0
BSc Hons Agriculture,ACE2020,Yes,0
BSc Hons Agriculture,ACE2024,Yes,0
BSc Hons Agriculture,ACE2028,Yes,0
BSc Hons Agriculture,ACE2063,Yes,0
BSc Hons Agriculture,ACE2068,Yes,0
BSc Hons Agriculture,ACE2069,Yes,0
BSc Hons Agriculture,ACE2076,Yes,0
BSc Hons Agriculture,ACE2077,Yes,0
BSc Hons Agriculture,ACE3023,Yes,0
BSc Hons Agriculture,ACE3034,No,0
BSc Hons Agriculture,ACE3036,Yes,0
BSc Hons Agriculture,ACE3037,No,0
BSc Hons Agriculture,ACE3040,No,0
BSc Hons Agriculture,ACE3088,No,0
BSc Hons Agriculture,ACE3100,No,0
BSc Hons Agriculture,ACE3204,Yes,0
BSc Hons Agriculture,ACE3210,No,0
BSc Hons Agriculture,ACE3211,No,0
BSc Hons Agriculture,ACE3908,Yes,0
BSc Hons Agriculture,ACE3909,No,6
BSc Hons Agriculture,LAW2053,No,0
BSc Hons Animal Science,ACE1006,No,0
BSc Hons Animal Science,ACE1033,No,0
BSc Hons Animal Science,ACE1040,Yes,0
BSc Hons Animal Science,ACE1041,Yes,0
BSc Hons Animal Science,ACE1056,Yes,0
BSc Hons Animal Science,ACE1057,No,0
BSc Hons Animal Science,BIO1020,Yes,0
BSc Hons Animal Science,BIO1021,No,0
BSc Hons Animal Science,BIO1023,Yes,0
BSc Hons Animal Science,ACE2000,No,0
BSc Hons Animal Science,ACE2028,Yes,0
BSc Hons Animal Science,ACE2031,No,0
BSc Hons Animal Science,ACE2035,Yes,0
BSc Hons Animal Science,ACE2068,Yes,0
BSc Hons Animal Science,ACE2069,Yes,0
BSc Hons Animal Science,ACE2076,No,0
BSc Hons Animal Science,ACE2077,Yes,0
BSc Hons Animal Science,BIO2013,No,0
BSc Hons Animal Science,BIO2029,No,0
BSc Hons Animal Science,BIO2034,No,0
BSc Hons Animal Science,BUS2000,No,0
BSc Hons Animal Science,NCL2007,No,80
BSc Hons Animal Science,NCL2100,No,0
BSc Hons Animal Science,NUT2001,Yes,0
BSc Hons Animal Science,ACE3040,No,0
BSc Hons Animal Science,ACE3088,No,0
BSc Hons Animal Science,ACE3089,Yes,14
BSc Hons Animal Science,ACE3097,Yes,0
BSc Hons Animal Science,ACE3100,Yes,0
BSc Hons Animal Science,ACE3204,Yes,0
BSc Hons Animal Science,ACE3208,No,0
BSc Hons Animal Science,ACE3210,Yes,0
BSc Hons Animal Science,ACE3211,Yes,0
BSc Hons Animal Science,BIO3032,No,0
BSc Hons Animal Science,BIO3050,No,0
BSc Hons Animal Science,NCL3007,No,0
BSc Hons Animal Science,SUG3500,No,0
BSc Hons Biology,ACE1022,No,0
BSc Hons Biology,ACE1056,No,0
BSc Hons Biology,ACE1057,No,0
BSc Hons Biology,BIO1020,Yes,0
BSc Hons Biology,BIO1021,Yes,0
BSc Hons Biology,BIO1022,Yes,0
BSc Hons Biology,BIO1023,Yes,0
BSc Hons Biology,CEG1603,No,0
BSc Hons Biology,CHY1610,No,0
BSc Hons Biology,MST1203,No,0
BSc Hons Biology,MST1204,Yes,0
BSc Hons Biology,MST1206,No,0
BSc Hons Biology,ACE2031,No,0
BSc Hons Biology,ACE2077,No,0
BSc Hons Biology,BIO2003,No,0
BSc Hons Biology,BIO2013,No,0
BSc Hons Biology,BIO2017,Yes,0
BSc Hons Biology,BIO2018,No,0
BSc Hons Biology,BIO2020,Yes,0
BSc Hons Biology,BIO2028,No,0
BSc Hons Biology,BIO2029,No,0
BSc Hons Biology,BIO2030,No,0
BSc Hons Biology,BIO2032,No,0
BSc Hons Biology,BIO2034,Yes,0
BSc Hons Biology,BIO2035,Yes,0
BSc Hons Biology,BIO2036,No,0
BSc Hons Biology,BIO2037,No,0
BSc Hons Biology,NCL2007,No,80
BSc Hons Biology,NCL2100,No,0
BSc Hons Biology,BIO3032,No,0
BSc Hons Biology,BIO3036,No,0
BSc Hons Biology,BIO3039,No,0
BSc Hons Biology,BIO3040,No,0
BSc Hons Biology,BIO3042,No,0
BSc Hons Biology,BIO3048,No,0
BSc Hons Biology,BIO3049,No,0
BSc Hons Biology,BIO3050,Yes,0
BSc Hons Biology,BIO3051,No,0
BSc Hons Biology,BIO3052,Yes,0
BSc Hons Biology,BIO3197,No,0
BSc Hons Biology,BIO3198,No,0
BSc Hons Biology,BIO3199,No,0
BSc Hons Biology,SUG3500,No,0
BSc Hons Biology with Placement Year,NCL3000,Yes,2
BSc Hons Biology with Placement Year,ACE1022,No,0
BSc Hons Biology with Placement Year,ACE1056,No,0
BSc Hons Biology with Placement Year,ACE1057,No,0
BSc Hons Biology with Placement Year,BIO1020,Yes,0
BSc Hons Biology with Placement Year,BIO1021,Yes,0
BSc Hons Biology with Placement Year,BIO1022,Yes,0
BSc Hons Biology with Placement Year,BIO1023,Yes,0
BSc Hons Biology with Placement Year,CEG1603,No,0
BSc Hons Biology with Placement Year,CHY1610,No,0
BSc Hons Biology with Placement Year,MST1203,No,0
BSc Hons Biology with Placement Year,MST1204,Yes,0
BSc Hons Biology with Placement Year,MST1206,No,0
BSc Hons Biology with Placement Year,ACE2031,No,0
BSc Hons Biology with Placement Year,ACE2077,No,0
BSc Hons Biology with Placement Year,BIO2003,No,0
BSc Hons Biology with Placement Year,BIO2013,No,0
BSc Hons Biology with Placement Year,BIO2017,Yes,0
BSc Hons Biology with Placement Year,BIO2018,No,0
BSc Hons Biology with Placement Year,BIO2020,Yes,0
BSc Hons Biology with Placement Year,BIO2028,No,0
BSc Hons Biology with Placement Year,BIO2029,No,0
BSc Hons Biology with Placement Year,BIO2030,No,0
BSc Hons Biology with Placement Year,BIO2032,No,0
BSc Hons Biology with Placement Year,BIO2034,Yes,0
BSc Hons Biology with Placement Year,BIO2035,Yes,0
BSc Hons Biology with Placement Year,BIO2036,Yes,0
BSc Hons Biology with Placement Year,BIO2037,No,0
BSc Hons Biology with Placement Year,NCL2007,No,80
BSc Hons Biology with Placement Year,NCL2100,No,0
BSc Hons Biology with Placement Year,BIO3032,No,0
BSc Hons Biology with Placement Year,BIO3036,No,0
BSc Hons Biology with Placement Year,BIO3039,No,0
BSc Hons Biology with Placement Year,BIO3040,No,0
BSc Hons Biology with Placement Year,BIO3042,No,0
BSc Hons Biology with Placement Year,BIO3048,No,0
BSc Hons Biology with Placement Year,BIO3049,No,0
BSc Hons Biology with Placement Year,BIO3050,Yes,0
BSc Hons Biology with Placement Year,BIO3051,No,0
BSc Hons Biology with Placement Year,BIO3052,Yes,0
BSc Hons Biology with Placement Year,BIO3197,No,0
BSc Hons Biology with Placement Year,BIO3198,No,0
BSc Hons Biology with Placement Year,BIO3199,No,0
BSc Hons Biology with Placement Year,SUG3500,No,0
BSc Hons Biology with Study Abroad,NCL3000,Yes,2
BSc Hons Biology with Study Abroad,ACE1022,No,0
BSc Hons Biology with Study Abroad,ACE1056,No,0
BSc Hons Biology with Study Abroad,ACE1057,No,0
BSc Hons Biology with Study Abroad,BIO1020,Yes,0
BSc Hons Biology with Study Abroad,BIO1021,Yes,0
BSc Hons Biology with Study Abroad,BIO1022,Yes,0
BSc Hons Biology with Study Abroad,BIO1023,Yes,0
BSc Hons Biology with Study Abroad,CEG1603,No,0
BSc Hons Biology with Study Abroad,CHY1610,No,0
BSc Hons Biology with Study Abroad,MST1203,No,0
BSc Hons Biology with Study Abroad,MST1204,Yes,0
BSc Hons Biology with Study Abroad,MST1206,No,0
BSc Hons Biology with Study Abroad,ACE2031,No,0
BSc Hons Biology with Study Abroad,ACE2077,No,0
BSc Hons Biology with Study Abroad,BIO2003,No,0
BSc Hons Biology with Study Abroad,BIO2013,No,0
